"Rank","Address","XDP Allocation","Raw Amount","Block","Tx Hash"
"850","0x0e064398de53c0c8d58d63ebfcea4ae6dcc6fba7","8669.857021317593047193","8669857021317593047193","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"851","0x6b0caa6e76914283e35a893b31f5887221e62dc6","8667.533043473298976196","8667533043473298976196","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"852","0x050f1919306f482886a2fda9c23874a1fd18d115","8638.470744830921992253","8638470744830921992253","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"853","0x175fc71c2abef55efccb55f89aee051330f1be67","8619.080524526183121366","8619080524526183121366","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"854","0x03bfb10d2104b0b00c9bc70e1e0c8ddc9793b1e6","8565.852352911817493761","8565852352911817493761","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"855","0xc4622a3cab11043790372ee2f325fb8dbf78508d","8557.377923368379973616","8557377923368379973616","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"856","0xd495422c0f32fac92c77ec7754bbcea45c9c8658","8501.567469932880982878","8501567469932880982878","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"857","0x2814ed81a226a1becb809b047004162d30f17d7a","8495.264609358957849988","8495264609358957849988","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"858","0x9230862106279516714b584d4b74e23d124ec480","8475.467723761334021469","8475467723761334021469","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"859","0x63e8ae34afb518e963eba31efb2b99140f7d3961","8454.041876356150173984","8454041876356150173984","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"860","0xceea0f2068c47534043c48ea4ed1940d3df43aad","8448.408488078439450743","8448408488078439450743","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"861","0x5cd6a0b35ac566da6b6a734fc1aaf2ebb1b45331","8417.776356322496098145","8417776356322496098145","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"862","0x1a4c1815bb3ad470ad5fed5885f4df4ce32224a1","8392.020880641725014421","8392020880641725014421","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"863","0xbb50092cb4c9c0a5eba17df975e9ae565339593e","8389.128884100490688805","8389128884100490688805","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"864","0xe73b48c424817a3ac814ccbf1006e5a18b3b4e59","8381.597528061063519347","8381597528061063519347","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"865","0xb62ed883b9fdd33068ecdeb8827b67c135ab5a82","8380.252430988642955284","8380252430988642955284","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"866","0x6381e0b95671657709e1d49a5ccf9fe53792390a","8373.059494120400214674","8373059494120400214674","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"867","0x063bdb47392ccfb9f02db1afcd735cf030d0983e","8367.713228345377915034","8367713228345377915034","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"868","0xdbda70a024f6aedd359f0b54d73e6249478cac64","8367.001949358258512773","8367001949358258512773","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"869","0xff9f4207efd6830695d0f8542b31d266453a96ad","8360.861679113633725449","8360861679113633725449","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"870","0x7e734e7886fca32a7dcf9f2f748f4ba21629608b","8341.682399958463048116","8341682399958463048116","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"871","0x5ebac62347bb1643cb3a7fb867f71258bac9ee34","8235.345761061723381351","8235345761061723381351","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"872","0x9683a18beef2999c34fee2509735a9f288740471","8216.163734672359346827","8216163734672359346827","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"873","0x12efecb48e59e972e4b051dbacecad4af31db7c3","8215.362751649424927913","8215362751649424927913","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"874","0xb7fa5b1c7d0d6f0a0479cac6df8978ec19149624","8189.419392143308957754","8189419392143308957754","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"875","0x1e4f48ef1dcfb569e718a72e986269e67eb50548","8188.577071617247406557","8188577071617247406557","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"876","0x24a1a76f8d573c9460a497a1103eb43fe59aa46d","8173.510499477516780436","8173510499477516780436","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"877","0x67ca67bbd7a95712389eec9be33f3e6060c1e1f9","8166.136559235985552706","8166136559235985552706","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"878","0x4f24ae5756b529b9a73f4f69d92f424a276c1a11","8140.81248989497818284","8140812489894978182840","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"879","0xf7dbeeafb69e7a3cf8469d7653cdee635411ab16","8121.454346440133197399","8121454346440133197399","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"880","0xc2c0d625252c730e4107dccb5a9c7be3ba55f98a","8110.009658814225407742","8110009658814225407742","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"881","0xa164839aff75b1311b2e68176bfa7e1f35f18048","8078.804781836527824497","8078804781836527824497","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"882","0x41ccb4a6ced6fac2b67a838eefb982cdec253b4c","7997.872202936880172185","7997872202936880172185","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"883","0x3559b7ed26b81c9c61a0a33f176e95906e53cae6","7939.376173330324307078","7939376173330324307078","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"884","0x3a2582d64f4aaad31b09cf8730a6244bf81a8deb","7910.432409856645619375","7910432409856645619375","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"885","0x4ce93057d8c77e64b9c9bc1fbdaba1b42da3c40e","7870.06685164021305657","7870066851640213056570","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"886","0xa4c0101bac7381e882b2f99a11e52f3070e50675","7864.442951491975713352","7864442951491975713352","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"887","0xdc8f4f36d87e1f1d57f10655242195b85285aafb","7858.735357228813608557","7858735357228813608557","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"888","0x32d84b9251a984f6e7c5a0c5224108df88eb32aa","7847.154741934784410516","7847154741934784410516","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"889","0x3c1f4d5fae4e08fd754024fc05ac99f89b38c27b","7845.145122163331492093","7845145122163331492093","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"890","0x137557f84019f1ec8ff23fac82481b5ce9be210b","7845.09191360890807087","7845091913608908070870","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"891","0xdcc9c5ae6ca48ba739723910e2a3abcfcae88b8e","7830.72460709322652851","7830724607093226528510","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"892","0x8a7ebd1b80130729c4ba8698893bd00c144629f4","7813.004425501129973722","7813004425501129973722","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"893","0xb09fd17e528059b4e066d85144d82fb1db70648e","7806.254615976194759051","7806254615976194759051","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"894","0x5ea76796d5946070b1afe9ef451e37d835d0ade6","7787.201651319878379364","7787201651319878379364","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"895","0x3d6c8031396d726ae12ac702773490995777847f","7774.067826945988992854","7774067826945988992854","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"896","0x08584738365ad2e991afb150996f899153c54aa0","7742.399549023214620766","7742399549023214620766","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"897","0x579182ed5a754180f4b1c5ddfe62eab0374778d5","7702.888488992706635149","7702888488992706635149","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"898","0x3cfd1953b34f02e4f0b6ce57c5d4f644fc9afb3e","7688.567277160326620135","7688567277160326620135","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"899","0x30fdf01b0fc4ee1089077726a1846955c07a1af4","7667.795707868301267848","7667795707868301267848","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"900","0x8da5e1b4be7beb78e0902cf35a756ba564686996","7650.898394718812130486","7650898394718812130486","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"901","0x0790076af2f9660e978094b2d3cfd08cd74bf179","7642.852208180114895538","7642852208180114895538","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"902","0xf372ffbaa51e56b11b8cd5bc485a089ef9fa5c06","7626.513666814969439663","7626513666814969439663","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"903","0xdc42c2165fe5253f723ab11bdeccd7c1a28def7f","7615.277165485253450798","7615277165485253450798","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"904","0xcd3e772134609d30d0e5ddcdafcec891133c9fef","7601.833282229536335518","7601833282229536335518","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"905","0x4603edc7fb4588a0098e0a06c133705dae859bf2","7551.476183114117547455","7551476183114117547455","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"906","0x8db442db6279e7dc58dccef4e0bdd5fde70c8878","7539.510799708861382985","7539510799708861382985","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"907","0x50699b553b7bcaf7b97fed51031dd940e6cb2362","7511.151230643206058779","7511151230643206058779","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"908","0xae299aa26f42935462c82e8aea5943876ce0a966","7504.002551259568069463","7504002551259568069463","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"909","0x7d3c61ee0f3c33f6878f409131dc4b0fa3b889a5","7498.849857109035369669","7498849857109035369669","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"910","0x5c32e23a654b0aa0fbc95629619020f079a8def8","7497.663239291086108725","7497663239291086108725","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"911","0x9e692ee846cc9c5e6b80c67177719fe6eacab01a","7481.103447341563818584","7481103447341563818584","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"912","0xb6ebb634a2064c7b93cf166750400f71c63e3feb","7459.772518880458257273","7459772518880458257273","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"913","0xf25bf83de623ef3ebe6a9f561f83d7eeacfef200","7434.113023449931181679","7434113023449931181679","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"914","0x0fedd0d354b54fed13b39dc38e281f51178f8b33","7369.064945105794960859","7369064945105794960859","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"915","0x7d03cc857a91acfdc6802834d5682b0e4c88e69b","7358.541381525987305575","7358541381525987305575","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"916","0x898e4084ecbc8d8ac8ab164a276d778a4678a5dd","7336.201664752999531383","7336201664752999531383","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"917","0xbf7b36f84968471c00eddf935363d8e79f7fe187","7315.802731455678374531","7315802731455678374531","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"918","0x60f73227877e55309374a159f364983de1e5319d","7311.792243447935750407","7311792243447935750407","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"919","0x35307db26e30fd3679d03f7e02c80dac7e881aba","7295.56741511245432077","7295567415112454320770","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"920","0x7998cbfd078a92da2d2df60171ec3470851f602d","7286.635745939165137739","7286635745939165137739","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"921","0x9a72deaf6089d0664a7712fd16e26522bbecc7da","7284.293393407868199836","7284293393407868199836","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"922","0x447298f82528ea88e7acc0c98a2e50d6b579036d","7261.463480878053490261","7261463480878053490261","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"923","0x04965341d4b53c14f53335cd8bb7ac0efbcc6de0","7255.796563969740484607","7255796563969740484607","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"924","0xd57c371740c4e116ee5badea7473090886f4a1a3","7244.97732258211353018","7244977322582113530180","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"925","0x5d376323326fb39c1f8724766c859b6c3e8d78e3","7224.598119272623232781","7224598119272623232781","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"926","0x6fded3473cefa58ff4b791ba55888fa0c160d349","7210.621634642300856055","7210621634642300856055","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"927","0x80cdf3c1d21c6c011ee9bdd710451a9b85a64d80","7167.750299542978507578","7167750299542978507578","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"928","0xe8293940e80f8e358b7ad1443673f66f38c50f74","7149.030970351373063089","7149030970351373063089","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"929","0x7cc4b7fb80b71f716366fb67a04674d4bbe88887","7142.704638598990647761","7142704638598990647761","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"930","0x4a0d7caaa78986e22019391135fc3d42c3ea1aca","7142.646396938667786807","7142646396938667786807","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"931","0xd2f4497f5d9f864e4e8de51d22210b65aabb2fea","7142.638302233418850527","7142638302233418850527","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"932","0xa44444ed86468c5d4839242b169a6d7ee4910535","7137.846230254208699097","7137846230254208699097","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"933","0xd07002695361c940a697ef66be24f81eea2b4618","7137.820986183232273546","7137820986183232273546","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"934","0xd2bcefb450e1d30596cbedb6cbd2483b2836e858","7137.814531148157610472","7137814531148157610472","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"935","0x0c4fea900f20a0bffb2ce84de935474fb9a10930","7124.431263501950517133","7124431263501950517133","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"936","0x07d512722d2005eb8faeec223643d62311078235","7124.086661868701121496","7124086661868701121496","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"937","0xa4dd8b54c4708b90ada031fbfb4a51907c7c9b2e","7121.291161621061721672","7121291161621061721672","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"938","0x2c039bafd937eceaab8a42e60a0799871e35e872","7110.184384185674693485","7110184384185674693485","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"939","0x0c81e53e92d803c442d39c4db7d06d849ccd65ef","7100.932779326565130908","7100932779326565130908","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"940","0x5f39c0defc2e46434cce700dff9c1393f708a1da","7089.687474048027337472","7089687474048027337472","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"941","0x5a9e91b826be005b2613441de1f2d9cfcd8b1fad","7052.394160505763453887","7052394160505763453887","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"942","0x0c0556cb99994b803033672b180d62aefae94909","7051.003276931910998668","7051003276931910998668","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"943","0x776a95edad7e25931c0d0871e7d9c4c6baed23c7","7035.550839072025592233","7035550839072025592233","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"944","0xd1380eb946e6242324a1a242b253975b7497a795","7032.990867091350805008","7032990867091350805008","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"945","0xe1ad3919dfa513b735d426237249381a654a5da2","6987.038223341229559549","6987038223341229559549","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"946","0xd5cbdd40c080b7c5f13842431d40993eb57c744c","6966.379344122819467854","6966379344122819467854","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"947","0x7730f6510bd46bef1956f64f2e828d42f21459f2","6945.210603314784210849","6945210603314784210849","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"948","0x7203708ec6e3c093a600ddba00b5c660fe83869d","6928.060548858492625668","6928060548858492625668","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"949","0xc6542be6bb833494a012ab59a8cb272cdc788dae","6918.208934118548265239","6918208934118548265239","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"950","0xc0304f36177c3016eb81f91232660c36e50bba7a","6915.067278295317403816","6915067278295317403816","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"951","0xffd82882b383442bbdde61153cca84f5ab4041c2","6881.79704589629027316","6881797045896290273160","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"952","0x5798f534e39907dcff65cb5409c58782e0934783","6857.093082522601776457","6857093082522601776457","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"953","0x481bb20c5b227abecf3560bffbdda888d7676c0c","6853.031371825950998313","6853031371825950998313","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"954","0xd27822b07095a533870bb35702100156a9576e56","6814.158748520949306932","6814158748520949306932","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"955","0xc10520a684a170f4b722db7873312d2ade7d988a","6774.122387021437879037","6774122387021437879037","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"956","0x2748e17c35f009cc465f07d8e4ba2b6e02dc729b","6764.119630162879102059","6764119630162879102059","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"957","0xc59833361e511ecf4d8d7bfdf8cbd0ea72fb1390","6740.674867802789128293","6740674867802789128293","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"958","0xee46b939e026cbe2916ad27fb90b88b0e5f8dfd9","6726.353735102735717145","6726353735102735717145","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"959","0x109f713558f5c6453638c27c704351564f85eba1","6722.617196236322567279","6722617196236322567279","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"960","0xcd0f704618d7fe9738a0037f3120469d85d6e68f","6716.945556100948387288","6716945556100948387288","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"961","0xea70a311c5d602962a921d7a9d6bbfb0fb0520d7","6700.041807744123307008","6700041807744123307008","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"962","0x94b3c9e1265e23178a476f919509a5c2d87e2e93","6691.372336348683055602","6691372336348683055602","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"963","0x491a44bc3ea9ce3e6be77d88e878539b5cc97472","6672.08230586189891241","6672082305861898912410","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"964","0xff6caa9e8439d37e5a3c6a5667ae509650b8eced","6653.494368409972201237","6653494368409972201237","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"965","0xbf753881efa1e3ebe6aa910e4f131703474603cc","6638.530985449331985814","6638530985449331985814","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
